;prompt_gt;completion_gt;missing_edges;total_edges;total_nodes;prompt_edges;prompt_nodes;nb_completion_candidates;completion_best_rank;completion_best_eval;completion_best_rank_score;completion_best_eval_score;completion_best_rank_correct_edges;completion_best_eval_correct_edges;completion_best_rank_lines_missing;completion_best_eval_lines_missing;completion_best_rank_additional_lines;completion_best_eval_additional_lines;completion_best_rank_result;completion_best_eval_result;best_rank;completion_reason_best;completion_reason_best_rank
177;e 0 2 Add_requ Add_Component Add_Requ\ne 3 2 Add_requ Pres_Package Add_Requ\ne 3 0 Add_component Pres_Package Add_Component\ne 0 1 Add_im Add_Component Add_Im\ne 1 0 Add_component Add_Im Add_Component\ne; 3 1 Add_im Pres_Package Add_Im\n$$;1;6;4;5;4;1;e 0 2 Add_requ Add_Component Add_Requ\ne 3 2 Add_requ Pres_Package Add_Requ\ne 3 0 Add_component Pres_Package Add_Component\ne 0 1 Add_im Add_Component Add_Im\ne 1 0 Add_component Add_Im Add_Component\ne 3 1 Add_im Pres_Package Add_Im\n$$;e 0 2 Add_requ Add_Component Add_Requ\ne 3 2 Add_requ Pres_Package Add_Requ\ne 3 0 Add_component Pres_Package Add_Component\ne 0 1 Add_im Add_Component Add_Im\ne 1 0 Add_component Add_Im Add_Component\ne 3 1 Add_im Pres_Package Add_Im\n$$;50001;50001;1;1;0;0;0;0;ISOMORPHIC;ISOMORPHIC;0;STOP_TOKEN;STOP_TOKEN
178;e 1 0 Add_port Pres_Component Add_Port\ne 5 0 Add_t Add_Connector Add_Port\ne 5 4 Add_requ Add_Connector Add_Requ\ne 6 4 Add_requ Pres_Package Add_Requ\ne 6 5 Add_con Pres_Package Add_Connector\ne 5 2 Add_src Add_Connector Add_Port\ne; 3 2 Add_port Pres_Component Add_Port\n$$;1;7;7;6;6;1;e 1 0 Add_port Pres_Component Add_Port\ne 5 0 Add_t Add_Connector Add_Port\ne 5 4 Add_requ Add_Connector Add_Requ\ne 6 4 Add_requ Pres_Package Add_Requ\ne 6 5 Add_con Pres_Package Add_Connector\ne 5 2 Add_src Add_Connector Add_Port\ne 3 2 Add_port Pres_Component Add_Port\n$$;e 1 0 Add_port Pres_Component Add_Port\ne 5 0 Add_t Add_Connector Add_Port\ne 5 4 Add_requ Add_Connector Add_Requ\ne 6 4 Add_requ Pres_Package Add_Requ\ne 6 5 Add_con Pres_Package Add_Connector\ne 5 2 Add_src Add_Connector Add_Port\ne 3 2 Add_port Pres_Component Add_Port\n$$;50001;50001;1;1;0;0;0;0;ISOMORPHIC;ISOMORPHIC;0;STOP_TOKEN;STOP_TOKEN
179;e 0 1 Add_requ Add_Component Add_Requ\ne 2 1 Add_requ Pres_Package Add_Requ\ne 2 0 Add_component Pres_Package Add_Component\ne 0 11 Add_im Add_Component Add_Im\ne; 11 0 Add_component Add_Im Add_Component\ne 2 11 Add_im Pres_Package Add_Im\ne 2 6 Add_package Pres_Package Add_Package\ne 6 10 Add_component Add_Package Add_Component\ne 10 8 Add_port Add_Component Add_Port\ne 9 8 Add_src Add_Connector Add_Port\ne 9 12 Add_requ Add_Connector Add_Requ\ne 4 12 Add_requ Pres_Package Add_Requ\ne 4 9 Add_con Pres_Package Add_Connector\ne 9 5 Add_t Add_Connector Add_Port\ne 3 5 Add_port Pres_Component Add_Port\ne 10 7 Add_requ Add_Component Add_Requ\ne 2 7 Add_requ Pres_Package Add_Requ\n$$;13;17;13;4;4;20;e 0 1 Add_requ Add_Component Add_Requ\ne 2 1 Add_requ Pres_Package Add_Requ\ne 2 0 Add_component Pres_Package Add_Component\ne 0 11 Add_im Add_Component Add_Im\ne 11 0 Add_component Add_Im Add_Component\ne 2 11 Add_im Pres_Package Add_Im\ne 2 9 Add_package Pres_Package Add_Package\ne 9 5 Add_component Add_Package Add_Component\ne 5 3 Add_requ Add_Component Add_Requ\ne 9 3 Add_requ Add_Package Add_Requ\ne 9 4 Add_component Add_Package Add_Component\ne 4 6 Add_requ Add_Component Add_Requ\ne 9 6 Add_requ Add_Package Add_Requ\ne 9 7 Add_im Add_Package Add_Im\ne;e 0 1 Add_requ Add_Component Add_Requ\ne 2 1 Add_requ Pres_Package Add_Requ\ne 2 0 Add_component Pres_Package Add_Component\ne 0 11 Add_im Add_Component Add_Im\ne 11 0 Add_component Add_Im Add_Component\ne 2 11 Add_im Pres_Package Add_Im\ne 2 9 Add_package Pres_Package Add_Package\ne 9 5 Add_component Add_Package Add_Component\ne;0;49991;0;4;13;9;10;0;INCORRECT;TOO_SMALL;11;;
180;e 0 1 Add_package Pres_Package Add_Package\ne; 1 3 Add_component Add_Package Add_Component\ne 3 2 Add_requ Add_Component Add_Requ\ne 0 2 Add_requ Pres_Package Add_Requ\n$$;3;4;4;1;2;1;e 0 1 Add_package Pres_Package Add_Package\ne 1 2 Add_component Add_Package Add_Component\ne 2 3 Add_requ Add_Component Add_Requ\ne 0 3 Add_requ Pres_Package Add_Requ\n$$;e 0 1 Add_package Pres_Package Add_Package\ne 1 2 Add_component Add_Package Add_Component\ne 2 3 Add_requ Add_Component Add_Requ\ne 0 3 Add_requ Pres_Package Add_Requ\n$$;50001;50001;3;3;0;0;0;0;ISOMORPHIC;ISOMORPHIC;0;STOP_TOKEN;STOP_TOKEN
181;e 0 2 Add_port Pres_Component Add_Port\ne 6 2 Add_t Add_Connector Add_Port\ne 6 3 Add_requ Add_Connector Add_Requ\ne 1 3 Add_requ Pres_Package Add_Requ\ne 1 6 Add_con Pres_Package Add_Connector\ne 6 5 Add_src Add_Connector Add_Port\ne; 4 5 Add_port Pres_Component Add_Port\n$$;1;7;7;6;6;1;e 0 2 Add_port Pres_Component Add_Port\ne 6 2 Add_t Add_Connector Add_Port\ne 6 3 Add_requ Add_Connector Add_Requ\ne 1 3 Add_requ Pres_Package Add_Requ\ne 1 6 Add_con Pres_Package Add_Connector\ne 6 5 Add_src Add_Connector Add_Port\ne 4 5 Add_port Pres_Component Add_Port\n$$;e 0 2 Add_port Pres_Component Add_Port\ne 6 2 Add_t Add_Connector Add_Port\ne 6 3 Add_requ Add_Connector Add_Requ\ne 1 3 Add_requ Pres_Package Add_Requ\ne 1 6 Add_con Pres_Package Add_Connector\ne 6 5 Add_src Add_Connector Add_Port\ne 4 5 Add_port Pres_Component Add_Port\n$$;50001;50001;1;1;0;0;0;0;ISOMORPHIC;ISOMORPHIC;0;STOP_TOKEN;STOP_TOKEN
182;e 0 2 Add_port Pres_Component Add_Port\ne 3 2 Add_src Add_Connector Add_Port\ne 3 4 Add_requ Add_Connector Add_Requ\ne 1 4 Add_requ Pres_Package Add_Requ\ne 1 3 Add_con Pres_Package Add_Connector\ne 3 5 Add_t Add_Connector Add_Port\ne; 6 5 Add_port Pres_Component Add_Port\n$$;1;7;7;6;6;1;e 0 2 Add_port Pres_Component Add_Port\ne 3 2 Add_src Add_Connector Add_Port\ne 3 4 Add_requ Add_Connector Add_Requ\ne 1 4 Add_requ Pres_Package Add_Requ\ne 1 3 Add_con Pres_Package Add_Connector\ne 3 5 Add_t Add_Connector Add_Port\ne 6 5 Add_port Pres_Component Add_Port\n$$;e 0 2 Add_port Pres_Component Add_Port\ne 3 2 Add_src Add_Connector Add_Port\ne 3 4 Add_requ Add_Connector Add_Requ\ne 1 4 Add_requ Pres_Package Add_Requ\ne 1 3 Add_con Pres_Package Add_Connector\ne 3 5 Add_t Add_Connector Add_Port\ne 6 5 Add_port Pres_Component Add_Port\n$$;50001;50001;1;1;0;0;0;0;ISOMORPHIC;ISOMORPHIC;0;STOP_TOKEN;STOP_TOKEN
183;e 0 3 Add_requ Add_Component Add_Requ\ne 2 3 Add_requ Pres_Package Add_Requ\ne 2 0 Add_component Pres_Package Add_Component\ne 0 1 Add_im Add_Component Add_Im\ne; 1 0 Add_component Add_Im Add_Component\ne 2 1 Add_im Pres_Package Add_Im\n$$;2;6;4;4;4;1;e 0 3 Add_requ Add_Component Add_Requ\ne 2 3 Add_requ Pres_Package Add_Requ\ne 2 0 Add_component Pres_Package Add_Component\ne 0 1 Add_im Add_Component Add_Im\ne 1 0 Add_component Add_Im Add_Component\ne 2 1 Add_im Pres_Package Add_Im\n$$;e 0 3 Add_requ Add_Component Add_Requ\ne 2 3 Add_requ Pres_Package Add_Requ\ne 2 0 Add_component Pres_Package Add_Component\ne 0 1 Add_im Add_Component Add_Im\ne 1 0 Add_component Add_Im Add_Component\ne 2 1 Add_im Pres_Package Add_Im\n$$;50001;50001;2;2;0;0;0;0;ISOMORPHIC;ISOMORPHIC;0;STOP_TOKEN;STOP_TOKEN
184;e 0 1 Add_component Add_Im Add_Component\ne; 1 2 Add_requ Add_Component Add_Requ\ne 3 2 Add_requ Pres_Package Add_Requ\ne 3 1 Add_component Pres_Package Add_Component\ne 1 0 Add_im Add_Component Add_Im\ne 3 0 Add_im Pres_Package Add_Im\n$$;5;6;4;1;2;2;e 0 1 Add_component Add_Im Add_Component\ne 1 3 Add_requ Add_Component Add_Requ\ne 2 3 Add_requ Pres_Package Add_Requ\ne 2 1 Add_component Pres_Package Add_Component\ne;e 0 1 Add_component Add_Im Add_Component\ne 1 3 Add_requ Add_Component Add_Requ\ne 2 3 Add_requ Pres_Package Add_Requ\ne 2 1 Add_component Pres_Package Add_Component\ne 1 0 Add_im Add_Component Add_Im\ne 2 0 Add_im Pres_Package Add_Im\n$$;49998;50001;3;5;2;0;0;0;TOO_SMALL;ISOMORPHIC;1;STOP_TOKEN;
185;e 1 0 Add_requ Add_Component Add_Requ\ne; 3 1 Add_component Add_Package Add_Component\ne 2 3 Add_package Pres_Package Add_Package\ne 2 0 Add_requ Pres_Package Add_Requ\n$$;3;4;4;1;2;2;e 1 0 Add_requ Add_Component Add_Requ\ne 1 3 Add_im Add_Component Add_Im\ne 3 1 Add_component Add_Im Add_Component\ne 2 1 Add_component Pres_Package Add_Component\ne 2 0 Add_requ Pres_Package Add_Requ\ne 2 3 Add_im Pres_Package Add_Im\n$$;e 1 0 Add_requ Add_Component Add_Requ\ne 1 3 Add_im Add_Component Add_Im\ne 3 1 Add_component Add_Im Add_Component\ne 2 1 Add_component Pres_Package Add_Component\ne 2 0 Add_requ Pres_Package Add_Requ\ne 2 3 Add_im Pres_Package Add_Im\n$$;0;0;0;0;3;3;5;5;INCORRECT;INCORRECT;0;STOP_TOKEN;STOP_TOKEN
186;e 0 3 Add_component Add_Package Add_Component\ne; 3 2 Add_requ Add_Component Add_Requ\ne 1 2 Add_requ Pres_Package Add_Requ\ne 1 0 Add_package Pres_Package Add_Package\n$$;3;4;4;1;2;1;e 0 3 Add_component Add_Package Add_Component\ne 3 2 Add_requ Add_Component Add_Requ\ne 1 2 Add_requ Pres_Package Add_Requ\ne 1 0 Add_package Pres_Package Add_Package\n$$;e 0 3 Add_component Add_Package Add_Component\ne 3 2 Add_requ Add_Component Add_Requ\ne 1 2 Add_requ Pres_Package Add_Requ\ne 1 0 Add_package Pres_Package Add_Package\n$$;50001;50001;3;3;0;0;0;0;ISOMORPHIC;ISOMORPHIC;0;STOP_TOKEN;STOP_TOKEN
187;e 0 6 Add_port Pres_Component Add_Port\ne 3 6 Add_t Add_Connector Add_Port\ne 3 5 Add_requ Add_Connector Add_Requ\ne 2 5 Add_requ Pres_Package Add_Requ\ne 2 3 Add_con Pres_Package Add_Connector\ne 3 4 Add_src Add_Connector Add_Port\ne; 1 4 Add_port Pres_Component Add_Port\n$$;1;7;7;6;6;1;e 0 6 Add_port Pres_Component Add_Port\ne 3 6 Add_t Add_Connector Add_Port\ne 3 5 Add_requ Add_Connector Add_Requ\ne 2 5 Add_requ Pres_Package Add_Requ\ne 2 3 Add_con Pres_Package Add_Connector\ne 3 4 Add_src Add_Connector Add_Port\ne 1 4 Add_port Pres_Component Add_Port\n$$;e 0 6 Add_port Pres_Component Add_Port\ne 3 6 Add_t Add_Connector Add_Port\ne 3 5 Add_requ Add_Connector Add_Requ\ne 2 5 Add_requ Pres_Package Add_Requ\ne 2 3 Add_con Pres_Package Add_Connector\ne 3 4 Add_src Add_Connector Add_Port\ne 1 4 Add_port Pres_Component Add_Port\n$$;50001;50001;1;1;0;0;0;0;ISOMORPHIC;ISOMORPHIC;0;STOP_TOKEN;STOP_TOKEN
188;e 2 0 Add_t Add_Connector Add_Port\ne 2 1 Add_requ Add_Connector Add_Requ\ne 4 1 Add_requ Pres_Package Add_Requ\ne 4 2 Add_con Pres_Package Add_Connector\ne 2 3 Add_src Add_Connector Add_Port\ne; 6 3 Add_port Pres_Component Add_Port\ne 5 0 Add_port Pres_Component Add_Port\n$$;2;7;7;5;5;1;e 2 0 Add_t Add_Connector Add_Port\ne 2 1 Add_requ Add_Connector Add_Requ\ne 4 1 Add_requ Pres_Package Add_Requ\ne 4 2 Add_con Pres_Package Add_Connector\ne 2 3 Add_src Add_Connector Add_Port\ne 5 3 Add_port Pres_Component Add_Port\ne 6 0 Add_port Pres_Component Add_Port\n$$;e 2 0 Add_t Add_Connector Add_Port\ne 2 1 Add_requ Add_Connector Add_Requ\ne 4 1 Add_requ Pres_Package Add_Requ\ne 4 2 Add_con Pres_Package Add_Connector\ne 2 3 Add_src Add_Connector Add_Port\ne 5 3 Add_port Pres_Component Add_Port\ne 6 0 Add_port Pres_Component Add_Port\n$$;50001;50001;2;2;0;0;0;0;ISOMORPHIC;ISOMORPHIC;0;STOP_TOKEN;STOP_TOKEN
189;e 0 1 Add_requ Add_Component Add_Requ\ne; 3 1 Add_requ Pres_Package Add_Requ\ne 3 0 Add_component Pres_Package Add_Component\ne 0 2 Add_im Add_Component Add_Im\ne 2 0 Add_component Add_Im Add_Component\ne 3 2 Add_im Pres_Package Add_Im\n$$;5;6;4;1;2;3;e 0 1 Add_requ Add_Component Add_Requ\ne 2 1 Add_requ Pres_Package Add_Requ\ne 2 0 Add_component Pres_Package Add_Component\ne 0 3 Add_im Add_Component Add_Im\ne 3 0 Add_component Add_Im Add_Component\ne 2 3 Add_im Pres_Package Add_Im\n$$;e 0 1 Add_requ Add_Component Add_Requ\ne 2 1 Add_requ Pres_Package Add_Requ\ne 2 0 Add_component Pres_Package Add_Component\ne 0 3 Add_im Add_Component Add_Im\ne 3 0 Add_component Add_Im Add_Component\ne 2 3 Add_im Pres_Package Add_Im\n$$;50001;50001;5;5;0;0;0;0;ISOMORPHIC;ISOMORPHIC;0;STOP_TOKEN;STOP_TOKEN
190;e 1 0 Add_requ Add_Component Add_Requ\ne; 1 2 Add_im Add_Component Add_Im\ne 2 1 Add_component Add_Im Add_Component\ne 3 1 Add_component Pres_Package Add_Component\ne 3 0 Add_requ Pres_Package Add_Requ\ne 3 2 Add_im Pres_Package Add_Im\n$$;5;6;4;1;2;2;e 1 0 Add_requ Add_Component Add_Requ\ne 1 3 Add_im Add_Component Add_Im\ne 3 1 Add_component Add_Im Add_Component\ne 2 1 Add_component Pres_Package Add_Component\ne 2 0 Add_requ Pres_Package Add_Requ\ne 2 3 Add_im Pres_Package Add_Im\n$$;e 1 0 Add_requ Add_Component Add_Requ\ne 1 3 Add_im Add_Component Add_Im\ne 3 1 Add_component Add_Im Add_Component\ne 2 1 Add_component Pres_Package Add_Component\ne 2 0 Add_requ Pres_Package Add_Requ\ne 2 3 Add_im Pres_Package Add_Im\n$$;50001;50001;5;5;0;0;0;0;ISOMORPHIC;ISOMORPHIC;0;STOP_TOKEN;STOP_TOKEN
191;e 0 3 Add_requ Add_Component Add_Requ\ne; 1 3 Add_requ Add_Package Add_Requ\ne 1 2 Add_component Add_Package Add_Component\ne 2 5 Add_requ Add_Component Add_Requ\ne 4 5 Add_requ Pres_Package Add_Requ\ne 4 1 Add_package Pres_Package Add_Package\ne 1 6 Add_package Add_Package Add_Package\ne 6 0 Add_component Add_Package Add_Component\n$$;7;8;7;1;2;3;e 0 3 Add_requ Add_Component Add_Requ\ne 2 3 Add_requ Pres_Package Add_Requ\ne;e 0 3 Add_requ Add_Component Add_Requ\ne 2 3 Add_requ Pres_Package Add_Requ\ne 2 1 Add_package Pres_Package Add_Package\ne 1 0 Add_component Add_Package Add_Component\n$$;49994;49996;1;3;6;4;0;0;TOO_SMALL;TOO_SMALL;1;STOP_TOKEN;
192;e 0 17 Add_requ Add_Connector Add_Requ\ne 8 17 Add_requ Pres_Package Add_Requ\ne 8 18 Add_con Pres_Package Add_Connector\ne 18 16 Add_requ Add_Connector Add_Requ\ne 8 16 Add_requ Pres_Package Add_Requ\ne 8 0 Add_con Pres_Package Add_Connector\ne 0 7 Add_src Add_Connector Add_Port\ne 2 7 Add_port Pres_Component Add_Port\ne 0 13 Add_t Add_Connector Add_Port\ne 9 13 Add_port Pres_Component Add_Port\ne 18 15 Add_src Add_Connector Add_Port\ne 5 15 Add_port Pres_Component Add_Port\ne 18 12 Add_t Add_Connector Add_Port\ne 6 12 Add_port Pres_Component Add_Port\ne 6 14 Add_port Pres_Component Add_Port\ne 1 14 Add_t Add_Connector Add_Port\ne 1 4 Add_requ Add_Connector Add_Requ\ne 10 4 Add_requ Pres_Package Add_Requ\ne 10 1 Add_con Pres_Package Add_Connector\ne; 1 11 Add_src Add_Connector Add_Port\ne 3 11 Add_port Pres_Component Add_Port\n$$;2;21;19;19;17;2;e 0 17 Add_requ Add_Connector Add_Requ\ne 8 17 Add_requ Pres_Package Add_Requ\ne 8 18 Add_con Pres_Package Add_Connector\ne 18 16 Add_requ Add_Connector Add_Requ\ne 8 16 Add_requ Pres_Package Add_Requ\ne 8 0 Add_con Pres_Package Add_Connector\ne 0 7 Add_src Add_Connector Add_Port\ne 2 7 Add_port Pres_Component Add_Port\ne 0 13 Add_t Add_Connector Add_Port\ne 9 13 Add_port Pres_Component Add_Port\ne 18 15 Add_src Add_Connector Add_Port\ne 5 15 Add_port Pres_Component Add_Port\ne 18 12 Add_t Add_Connector Add_Port\ne 6 12 Add_port Pres_Component Add_Port\ne 6 14 Add_port Pres_Component Add_Port\ne 1 14 Add_t Add_Connector Add_Port\ne 1 4 Add_requ Add_Connector Add_Requ\ne 10 4 Add_requ Pres_Package Add_Requ\ne 10 1 Add_con Pres_Package Add_Connector\ne 1 11 Add_src Add_Connector Add_Port\ne 3 11 Add_port Pres_Component Add_Port\n$$;e 0 17 Add_requ Add_Connector Add_Requ\ne 8 17 Add_requ Pres_Package Add_Requ\ne 8 18 Add_con Pres_Package Add_Connector\ne 18 16 Add_requ Add_Connector Add_Requ\ne 8 16 Add_requ Pres_Package Add_Requ\ne 8 0 Add_con Pres_Package Add_Connector\ne 0 7 Add_src Add_Connector Add_Port\ne 2 7 Add_port Pres_Component Add_Port\ne 0 13 Add_t Add_Connector Add_Port\ne 9 13 Add_port Pres_Component Add_Port\ne 18 15 Add_src Add_Connector Add_Port\ne 5 15 Add_port Pres_Component Add_Port\ne 18 12 Add_t Add_Connector Add_Port\ne 6 12 Add_port Pres_Component Add_Port\ne 6 14 Add_port Pres_Component Add_Port\ne 1 14 Add_t Add_Connector Add_Port\ne 1 4 Add_requ Add_Connector Add_Requ\ne 10 4 Add_requ Pres_Package Add_Requ\ne 10 1 Add_con Pres_Package Add_Connector\ne 1 11 Add_src Add_Connector Add_Port\ne 3 11 Add_port Pres_Component Add_Port\n$$;50001;50001;2;2;0;0;0;0;ISOMORPHIC;ISOMORPHIC;0;STOP_TOKEN;STOP_TOKEN
193;e 8 0 Add_requ Add_Package Add_Requ\ne 8 3 Add_component Add_Package Add_Component\ne 3 1 Add_port Add_Component Add_Port\ne 11 1 Add_src Add_Connector Add_Port\ne 11 6 Add_requ Add_Connector Add_Requ\ne 7 6 Add_requ Pres_Package Add_Requ\ne 7 11 Add_con Pres_Package Add_Connector\ne 11 12 Add_t Add_Connector Add_Port\ne; 5 12 Add_port Pres_Component Add_Port\ne 3 10 Add_requ Add_Component Add_Requ\ne 2 10 Add_requ Pres_Package Add_Requ\ne 2 8 Add_package Pres_Package Add_Package\ne 8 4 Add_package Add_Package Add_Package\ne 4 9 Add_component Add_Package Add_Component\ne 9 0 Add_requ Add_Component Add_Requ\n$$;7;15;13;8;8;3;e 8 0 Add_requ Add_Package Add_Requ\ne 8 3 Add_component Add_Package Add_Component\ne 3 1 Add_port Add_Component Add_Port\ne 11 1 Add_src Add_Connector Add_Port\ne 11 6 Add_requ Add_Connector Add_Requ\ne 7 6 Add_requ Pres_Package Add_Requ\ne 7 11 Add_con Pres_Package Add_Connector\ne 11 12 Add_t Add_Connector Add_Port\ne 10 12 Add_port Pres_Component Add_Port\ne 10 0 Add_requ Pres_Component Add_Requ\ne;e 8 0 Add_requ Add_Package Add_Requ\ne 8 3 Add_component Add_Package Add_Component\ne 3 1 Add_port Add_Component Add_Port\ne 11 1 Add_src Add_Connector Add_Port\ne 11 6 Add_requ Add_Connector Add_Requ\ne 7 6 Add_requ Pres_Package Add_Requ\ne 7 11 Add_con Pres_Package Add_Connector\ne 11 12 Add_t Add_Connector Add_Port\ne 10 12 Add_port Pres_Component Add_Port\ne 10 0 Add_requ Pres_Component Add_Requ\ne;0;0;0;0;7;7;2;2;INCORRECT;INCORRECT;0;;
194;e 2 0 Add_port Pres_Component Add_Port\ne; 4 0 Add_src Add_Connector Add_Port\ne 4 1 Add_requ Add_Connector Add_Requ\ne 3 1 Add_requ Pres_Package Add_Requ\ne 3 4 Add_con Pres_Package Add_Connector\ne 4 5 Add_t Add_Connector Add_Port\ne 6 5 Add_port Pres_Component Add_Port\n$$;6;7;7;1;2;3;e 2 0 Add_port Pres_Component Add_Port\ne 4 0 Add_src Add_Connector Add_Port\ne 4 6 Add_requ Add_Connector Add_Requ\ne 1 6 Add_requ Pres_Package Add_Requ\ne 1 4 Add_con Pres_Package Add_Connector\ne;e 2 0 Add_port Pres_Component Add_Port\ne 4 0 Add_src Add_Connector Add_Port\ne 4 6 Add_requ Add_Connector Add_Requ\ne 1 6 Add_requ Pres_Package Add_Requ\ne 1 4 Add_con Pres_Package Add_Connector\ne 4 5 Add_t Add_Connector Add_Port\ne 3 5 Add_port Pres_Component Add_Port\n$$;49998;50001;4;6;2;0;0;0;TOO_SMALL;ISOMORPHIC;2;STOP_TOKEN;
195;e 0 3 Add_requ Add_Component Add_Requ\ne; 1 3 Add_requ Pres_Package Add_Requ\ne 1 0 Add_component Pres_Package Add_Component\ne 0 2 Add_im Add_Component Add_Im\ne 2 0 Add_component Add_Im Add_Component\ne 1 2 Add_im Pres_Package Add_Im\n$$;5;6;4;1;2;3;e 0 3 Add_requ Add_Component Add_Requ\ne 2 3 Add_requ Pres_Package Add_Requ\ne;e 0 3 Add_requ Add_Component Add_Requ\ne 2 3 Add_requ Pres_Package Add_Requ\ne 2 0 Add_component Pres_Package Add_Component\ne 0 1 Add_im Add_Component Add_Im\ne 1 0 Add_component Add_Im Add_Component\ne 2 1 Add_im Pres_Package Add_Im\n$$;49996;50001;1;5;4;0;0;0;TOO_SMALL;ISOMORPHIC;2;STOP_TOKEN;
196;e 0 3 Add_component Add_Im Add_Component\ne 3 2 Add_requ Add_Component Add_Requ\ne 1 2 Add_requ Pres_Package Add_Requ\ne 1 3 Add_component Pres_Package Add_Component\ne 3 0 Add_im Add_Component Add_Im\ne; 1 0 Add_im Pres_Package Add_Im\n$$;1;6;4;5;4;1;e 0 3 Add_component Add_Im Add_Component\ne 3 2 Add_requ Add_Component Add_Requ\ne 1 2 Add_requ Pres_Package Add_Requ\ne 1 3 Add_component Pres_Package Add_Component\ne 3 0 Add_im Add_Component Add_Im\ne 1 0 Add_im Pres_Package Add_Im\n$$;e 0 3 Add_component Add_Im Add_Component\ne 3 2 Add_requ Add_Component Add_Requ\ne 1 2 Add_requ Pres_Package Add_Requ\ne 1 3 Add_component Pres_Package Add_Component\ne 3 0 Add_im Add_Component Add_Im\ne 1 0 Add_im Pres_Package Add_Im\n$$;50001;50001;1;1;0;0;0;0;ISOMORPHIC;ISOMORPHIC;0;STOP_TOKEN;STOP_TOKEN
197;e 0 2 Add_port Pres_Component Add_Port\ne; 4 2 Add_t Add_Connector Add_Port\ne 4 5 Add_requ Add_Connector Add_Requ\ne 6 5 Add_requ Pres_Package Add_Requ\ne 6 4 Add_con Pres_Package Add_Connector\ne 4 3 Add_src Add_Connector Add_Port\ne 1 3 Add_port Pres_Component Add_Port\n$$;6;7;7;1;2;3;e 0 2 Add_port Pres_Component Add_Port\ne 1 2 Add_src Add_Connector Add_Port\ne 1 5 Add_requ Add_Connector Add_Requ\ne 3 5 Add_requ Pres_Package Add_Requ\ne 3 1 Add_con Pres_Package Add_Connector\ne;e 0 2 Add_port Pres_Component Add_Port\ne 1 2 Add_src Add_Connector Add_Port\ne 1 5 Add_requ Add_Connector Add_Requ\ne 3 5 Add_requ Pres_Package Add_Requ\ne 3 1 Add_con Pres_Package Add_Connector\ne 1 6 Add_t Add_Connector Add_Port\ne 4 6 Add_port Pres_Component Add_Port\n$$;49998;50001;4;6;2;0;0;0;TOO_SMALL;ISOMORPHIC;2;STOP_TOKEN;
198;e 0 1 Add_requ Add_Component Add_Requ\ne 3 1 Add_requ Pres_Package Add_Requ\ne 3 0 Add_component Pres_Package Add_Component\ne 0 2 Add_im Add_Component Add_Im\ne 2 0 Add_component Add_Im Add_Component\ne; 3 2 Add_im Pres_Package Add_Im\n$$;1;6;4;5;4;1;e 0 1 Add_requ Add_Component Add_Requ\ne 3 1 Add_requ Pres_Package Add_Requ\ne 3 0 Add_component Pres_Package Add_Component\ne 0 2 Add_im Add_Component Add_Im\ne 2 0 Add_component Add_Im Add_Component\ne 3 2 Add_im Pres_Package Add_Im\n$$;e 0 1 Add_requ Add_Component Add_Requ\ne 3 1 Add_requ Pres_Package Add_Requ\ne 3 0 Add_component Pres_Package Add_Component\ne 0 2 Add_im Add_Component Add_Im\ne 2 0 Add_component Add_Im Add_Component\ne 3 2 Add_im Pres_Package Add_Im\n$$;50001;50001;1;1;0;0;0;0;ISOMORPHIC;ISOMORPHIC;0;STOP_TOKEN;STOP_TOKEN
199;e 0 3 Add_port Pres_Component Add_Port\ne; 5 3 Add_src Add_Connector Add_Port\ne 5 1 Add_requ Add_Connector Add_Requ\ne 6 1 Add_requ Pres_Package Add_Requ\ne 6 5 Add_con Pres_Package Add_Connector\ne 5 2 Add_t Add_Connector Add_Port\ne 4 2 Add_port Pres_Component Add_Port\n$$;6;7;7;1;2;3;e 0 3 Add_port Pres_Component Add_Port\ne 2 3 Add_t Add_Connector Add_Port\ne 2 6 Add_requ Add_Connector Add_Requ\ne 4 6 Add_requ Pres_Package Add_Requ\ne 4 2 Add_con Pres_Package Add_Connector\ne;e 0 3 Add_port Pres_Component Add_Port\ne 2 3 Add_t Add_Connector Add_Port\ne 2 6 Add_requ Add_Connector Add_Requ\ne 4 6 Add_requ Pres_Package Add_Requ\ne 4 2 Add_con Pres_Package Add_Connector\ne 2 1 Add_src Add_Connector Add_Port\ne 5 1 Add_port Pres_Component Add_Port\n$$;49998;50001;4;6;2;0;0;0;TOO_SMALL;ISOMORPHIC;2;STOP_TOKEN;
